due,source,id,mkt_due,out,freeze,gamma,b_freeze
2025-05-11,polymarket,0x8309a3b9eb96171c215153b8dccc3bcbcfa84d709f10d9319f5cb8874ff2c728,0.036,0.0,0.0425,0.0012959999999999998,0.0018062500000000003
2025-05-11,polymarket,0x834a4109dbd18f97695e4858b3a18d21fff19bc2dc7c055f18b96843ac1de17b,0.014,0.0,0.0435,0.00019600000000000002,0.0018922499999999998
2025-05-11,polymarket,0x8ee2f1640386310eb5e7ffa596ba9335f2d324e303d21b0dfea6998874445791,0.565,0.0,0.5750000000000001,0.3192249999999999,0.33062500000000006
2025-05-11,polymarket,0x9d4aa0f7fc078388aa90b44726a7918756dfa3ef3b5d286759bc5677d466aed5,0.0255,0.0,0.026,0.0006502499999999999,0.000676
2025-05-11,polymarket,0x9fcb9901d142b5046467b4ea329508bdb19274eb1fd0fc833ee1916edd11cb73,0.155,0.0,0.165,0.024025,0.027225000000000003
2025-05-11,polymarket,0xa57a712aa14e925e0e1615b737549a09b0f09db451910b68af6910b6f8b0494d,0.0055,0.0,0.0145,3.0249999999999997e-05,0.00021025000000000001
2025-05-11,polymarket,0xa6852cb4eaf23193e9dc073471131102017ba31ac9571f5ee8a12c4cc1800d7c,0.05,0.0,0.055,0.0025000000000000005,0.003025
2025-05-11,polymarket,0xa7e61311724e5882cf8906d0232ffefef68a0ab64716344d28d066febdda5c49,0.02,0.0,0.0325,0.0004,0.0010562500000000001
2025-05-11,polymarket,0xa98284a87e97931bed95d06bee22c68aac45b5d37d7c8e5e0112e072a167bb31,0.815,1.0,0.795,0.03422500000000002,0.042024999999999986
2025-05-11,polymarket,0xaed051a9552f2c7c9c1c5519b59af6df9aa81277d52d6e8eac00331691676660,0.065,0.0,0.065,0.0042250000000000005,0.0042250000000000005
2025-05-11,polymarket,0xaf11eaf31826a155b5aa4d28fafcebfd641ed153210d547fb431b7797ef30d0c,0.055,0.0,0.06,0.003025,0.0036
2025-05-11,polymarket,0xb38ff89ca80358305983b93c73fea18d3269d7776f3bb77bfd75b0ce838cae70,0.0045,0.0,0.0045,2.0249999999999998e-05,2.0249999999999998e-05
2025-05-11,polymarket,0xbe69842f45365d1ac0ff96513c1dcef6253408e085e43dd8e01434c4146e8769,0.0005,0.0,0.0005,2.5e-07,2.5e-07
2025-05-11,polymarket,0xc634b556b8f47434d7837594ff59c9daea654c4d5c9c50e2a352736db1d5c656,0.0345,0.0,0.03,0.0011902500000000001,0.0009
2025-05-11,polymarket,0xcb1531b00e984865530f13e4ce35bcbc7d71615af98827b5e9aee2ca2984b626,0.125,0.0,0.135,0.015625,0.018225
2025-05-11,polymarket,0xcddb4f52babca280f8e5fc4b9146f2520f0bfb88e134ff9ac8d52ea674185d79,0.205,0.0,0.27,0.04202499999999999,0.0729
2025-05-11,polymarket,0xcecc6b0236a69618a3ca577c54bb92080b0c9f2dc767de37175baa7ffd08e704,0.0105,0.0,0.0095,0.00011025000000000001,9.025e-05
2025-05-11,polymarket,0xd25ff3223a2233f6cd96a349455ca3237931c64358792f90c5f02d8cc39be38d,0.225,1.0,0.2,0.6006250000000001,0.6400000000000001
2025-05-11,polymarket,0xd8b9ff369452daebce1ac8cb6a29d6817903e85168356c72812317f38e317613,0.032,0.0,0.027,0.001024,0.0007289999999999999
2025-05-11,polymarket,0xe6508d867d153a268bdab732aa8abc8cc57e652d28a23aa042da40895bf031b2,0.235,0.0,0.27,0.055224999999999996,0.0729
2025-05-11,polymarket,0xe87b10afe191706bb36b22526b65983e2a88a12ccce36827e857e16791973493,0.0885,1.0,0.178,0.8308322499999999,0.6756840000000001
2025-05-11,polymarket,0xee17b7fabdd5cfda111e4d80924c9531befb688c65798cf87b54128f3d3ac643,0.0335,0.0,0.038,0.0011222500000000002,0.001444
2025-05-11,polymarket,0xee49c41419021c5282902eabae4a3f58a9c3a7c20dadd8a389385509087eb881,0.115,1.0,0.175,0.7832250000000001,0.6806249999999999
2025-05-11,polymarket,0xeff54605054d6070060667186f674f6b1bb85413b0dea7ad510b252a45409f44,0.2385,1.0,0.176,0.5798822500000002,0.6789760000000001
2025-05-11,polymarket,0xf42ae7d2d4707b7a8dde4394c471dc4926985cfbc5ebc92635949dd124b92cf6,0.277,1.0,0.2825,0.522729,0.51480625
2025-05-11,polymarket,0xfd1769e0e3f29a593d521c545cbe84b559869b188b0b085fcc33756e4ba0bb0f,0.012,0.0,0.0075,0.000144,5.625e-05
2025-05-25,infer,1363,0.0119,0.0,0.0128,0.00014161000000000002,0.00016384
2025-05-25,infer,1413,0.004,0.0,0.0043,1.6e-05,1.849e-05
2025-05-25,infer,1414,0.0897,0.0,0.0688,0.00804609,0.00473344
2025-05-25,infer,1554,0.6096,0.0,0.5886,0.37161216,0.34644996
2025-05-25,infer,1555,0.0233,0.0,0.0271,0.0005428900000000001,0.0007344099999999999
2025-05-25,infer,1560,0.0259,0.0,0.0436,0.00067081,0.00190096
2025-05-25,infer,1563,0.7775,0.0,0.8552000000000001,0.6045062499999999,0.7313670400000001
2025-05-25,infer,1564,0.0395,0.0,0.0702,0.00156025,0.00492804
2025-05-25,manifold,5n4fsbzm94,0.01,0.0,0.012328188867051,0.0001,0.00015198424074168023
2025-05-25,manifold,6Zyd999ZP9,0.1014988906,0.0,0.181858574450636,0.01030202479303077,0.03307254110121752
2025-05-25,manifold,AZNPqIQuA0,0.5945301423,1.0,0.6423733966242601,0.16440580550325823,0.1278967874420688
2025-05-25,manifold,AtLFLzDlSERmVcSdUapy,0.1814684487,0.0,0.360463326442352,0.032930797873584536,0.12993380970988563
2025-05-25,manifold,Cg6Oy62I52,0.1834413484,0.0,0.172695504223978,0.033650728302810184,0.029823737179174005
2025-05-25,manifold,DPSqhbtgeZGPEzt6KBnm,0.0143914208,0.0,0.014391420816018,0.00020711299264267267,0.0002071129931037162
2025-05-25,manifold,IMLre6PYIQgsesV6Wa6O,0.013528781,0.0,0.013880279186227,0.000183027915345961,0.00019266215028760646
2025-05-25,manifold,Og5u9CudhA,0.3117541009,0.0,0.3,0.09719061942796738,0.09
2025-05-25,manifold,POZ2i84qdzsmKIN5b2xd,0.01,0.0,0.01,0.0001,0.0001
2025-05-25,manifold,QtxO4jGNyhDzq5s3NrcG,0.902388737,1.0,0.902388736969512,0.00952795866445517,0.009527958670407103
2025-05-25,manifold,SqEcEtuq28,0.0216693935,0.0,0.021669393470946,0.0004695626146578422,0.0004695626133986771
2025-05-25,manifold,VPhhCbZ5S8zj4owac8As,0.0449561784,0.0,0.039639622269741,0.0020210579763326264,0.0015712996536877467
2025-05-25,manifold,XNj8OH2nbvgjiaHvHuAp,0.6892838306,0.0,0.6892838305708151,0.47511219912660946,0.47511219908637614
2025-05-25,manifold,Zn0R05lcyR,0.086467904,0.0,0.129350570235422,0.0074766984221532155,0.016731570020228844
2025-05-25,manifold,eZptlPJe8gq9rb0Gia6t,0.95,1.0,0.9499999999999992,0.0025000000000000044,0.002500000000000082
2025-05-25,manifold,f2i3zt28mm,0.3396291472,0.0,0.392185570721289,0.11534795762779926,0.15380952188198319
2025-05-25,manifold,h2h0QzCqqC,0.2240935344,1.0,0.251810594327037,0.602030843359884,0.5597873867612616
2025-05-25,manifold,l6pDOuXNGWyIkjcJUEEj,0.4005679238,0.0,0.4005679238276,0.16045466157744262,0.16045466159955393
2025-05-25,manifold,mqIkDr66P84o5wxxKuD9,0.0469329379,0.0,0.048851514637895,0.0022027006599252565,0.0023864704824164695
2025-05-25,manifold,pdcRPllUC5,0.5793600012,0.0,0.6387220375871101,0.335658010990464,0.4079658412994297
2025-05-25,manifold,tIylsIZu95,0.2991969602,1.0,0.308471831571969,0.4911249005929204,0.4782112077294272
2025-05-25,metaculus,10176,0.04,0.0,0.04,0.0016,0.0016
2025-05-25,metaculus,17714,0.07,0.0,0.07,0.004900000000000001,0.004900000000000001
2025-05-25,metaculus,18360,0.01,0.0,0.01,0.0001,0.0001
2025-05-25,metaculus,24789,0.12,0.0,0.12,0.0144,0.0144
2025-05-25,metaculus,34516,0.75,0.0,0.75,0.5625,0.5625
2025-05-25,metaculus,35567,0.001,0.0,0.001,1e-06,1e-06
2025-05-25,metaculus,36399,0.58,0.0,0.642,0.3364,0.41216400000000003
2025-05-25,polymarket,0x039b48827f3c6b83f50153715af8a66f2b74b04fcfc5def13acb3f151eeb3d81,0.09,0.0,0.092,0.0081,0.008464
2025-05-25,polymarket,0x05af636e0989accb08334a74f69e5368e0aa28fe498fd16a3ca991e6dc5ae2cc,0.235,0.0,0.245,0.055224999999999996,0.060024999999999995
2025-05-25,polymarket,0x1321095e16f2904ccae2520e22e635b69bd4f25fc54afd3d0d838a3bf54550ad,0.0185,0.0,0.0075,0.00034224999999999994,5.625e-05
2025-05-25,polymarket,0x161230064f6ce2924f0237a5b1b8de1bed35e91888ea91a6e0bc23de1d8118dd,0.0205,0.0,0.017,0.00042025000000000005,0.00028900000000000003
2025-05-25,polymarket,0x178e0828e81556f971edb8c7ec556e9281640477c65c56f0e6f44a6ba9ff9156,0.0005,0.0,0.0005,2.5e-07,2.5e-07
2025-05-25,polymarket,0x1cfde498b977cf83dd6a0276fb287de98dbeb79554c61368d074736730883ad8,0.0215,0.0,0.0365,0.00046224999999999993,0.0013322499999999999
2025-05-25,polymarket,0x21400affa8e3fdfff07bb8421d708635bc7be52f5396268dd281ef92a31bb86f,0.0655,0.0,0.074,0.004290250000000001,0.005475999999999999
2025-05-25,polymarket,0x2bbdf4f2353a903d9a216968722cebea9caf9763844c6a13b3db120e37c66f32,0.045,0.0,0.045,0.002025,0.002025
2025-05-25,polymarket,0x2df97e2172cb226d6faf9c83f6ee8c503ca9f74356c13a8ebeab128cda656aa8,0.0575,0.0,0.13,0.00330625,0.016900000000000002
2025-05-25,polymarket,0x3015ee036921f18ee3e446556335c6c2301e8666279e33ff15d21d851ff1e316,0.0125,0.0,0.006,0.00015625000000000003,3.6e-05
2025-05-25,polymarket,0x324283263c83e789fc092ed8d3333aa93ecc6ef0ba5479db05bbcb2471c92d01,0.064,0.0,0.087,0.004096,0.007568999999999999
2025-05-25,polymarket,0x35915279267a71c7a89e07747e645107bd7720209a7ac145ab36af6c6ac35c67,0.075,0.0,0.075,0.005625,0.005625
2025-05-25,polymarket,0x3a92a26ce837b361bd044acc2c0b81346ad66e9a891fc5ad27b9a35e6701c6e7,0.0045,0.0,0.0045,2.0249999999999998e-05,2.0249999999999998e-05
2025-05-25,polymarket,0x40c02fe4023e316f5ef4c0a5afd3e5eef81538d9ee98b315f503f2d1326fc7ee,0.1,0.0,0.125,0.010000000000000002,0.015625
2025-05-25,polymarket,0x43a9d4954f0d8a7241194ca3b2cd67e8aa953ea10758469faf25fab5e4437ac9,0.05,0.0,0.055,0.0025000000000000005,0.003025
2025-05-25,polymarket,0x4502ea4d02add2af615bbce9318b8c6354c584a4a78fe95110ece52de31099d4,0.007,0.0,0.0095,4.9000000000000005e-05,9.025e-05
2025-05-25,polymarket,0x46fb01da8662e5eb2496b600bbe874d230f05f3e99b382f2791015ef55b464af,0.005,0.0,0.008,2.5e-05,6.4e-05
2025-05-25,polymarket,0x4becea47e17b95639cbbdbe31cd968d129823be89249c2b09b911c7333772b57,0.173,0.0,0.189,0.029928999999999997,0.035721
2025-05-25,polymarket,0x50b8b0f741566a420756d975faaf4cc4716229cd5183c3a35b3b20ac2b5050ef,0.485,1.0,0.505,0.265225,0.245025
2025-05-25,polymarket,0x564dc4a385305c482015061537989c4af69f1556f40b958a7bd6e4cf84ad1e2c,0.0045,0.0,0.0045,2.0249999999999998e-05,2.0249999999999998e-05
2025-05-25,polymarket,0x570568964af751a02d31d4d829fed2f7afe8f51fdf592e0338a08cec065f01ea,0.01,0.0,0.0165,0.0001,0.00027225000000000003
2025-05-25,polymarket,0x580ffec1f7b057910f9f596c80d203870f3028b04784a982d158d3581514299e,0.038,0.0,0.0385,0.001444,0.00148225
2025-05-25,polymarket,0x5a378fe7c6e208d4d43020278d3666e46fe82be14beadc1240914b06b93eb9f7,0.024,0.0,0.023,0.000576,0.000529
2025-05-25,polymarket,0x5f45f396da9abab7848fa049eb91986290dc370b681e42e4f117d6ac4cfb4bac,0.006,0.0,0.0045,3.6e-05,2.0249999999999998e-05
2025-05-25,polymarket,0x6541a8761b97d252205e5934fb7f3312cd460cb1d07c722e0bbe3f8181ddbcb7,0.155,0.0,0.381,0.024025,0.145161
2025-05-25,polymarket,0x6ac410efb3f814c425e889eb52aab64f1d8b792fcf3348646b75f45c7800c014,0.9045,1.0,0.88,0.009120250000000005,0.0144
2025-05-25,polymarket,0x6c21b21e4e18b01887221429c4dea83232f5eb43ebd8c5849bc334ecea3e68de,0.011,0.0,0.011,0.00012099999999999999,0.00012099999999999999
2025-05-25,polymarket,0x6d2f4940373a13567e53de6fd2015186c298249329a5f03771a6b160f5e4a7d6,0.905,1.0,0.795,0.009024999999999995,0.042024999999999986
2025-05-25,polymarket,0x6e9fda006161184b29a2df3754b5b9c3757f8a2adc1f44291fe9907f8fc6ae97,0.056,0.0,0.045,0.0031360000000000003,0.002025
2025-05-25,polymarket,0x6fa38b11b1909151a7c1c3bdfb77b24716adbd7ecbe9904ed14a572886120e76,0.3845,0.0,0.2285,0.14784025,0.05221225
2025-05-25,polymarket,0x7340d11f38c12e86886114cf7d3e0f1063758de8b7ac81db7e580b797aa9dd75,0.05,0.0,0.049,0.0025000000000000005,0.0024010000000000004
2025-05-25,polymarket,0x74f6aa8144daf93f45c67ac5134ec1b6acc1c80fde043cea457929cbd6afd007,0.565,0.0,0.5650000000000001,0.3192249999999999,0.3192250000000001
2025-05-25,polymarket,0x77783da9b3549399a4bc0ba504f03c33f6cafca89f6ef5d96cb1d9492dfd22d5,0.085,0.0,0.085,0.007225000000000001,0.007225000000000001
2025-05-25,polymarket,0x7beceb04f7b1d4f0dde80b58c6f43c23b8ad54b21c693e172c974f480b46483c,0.414,0.0,0.412,0.171396,0.16974399999999998
2025-05-25,polymarket,0x7ffa1fcfaeac86d4a89afcb74c90296f0e7c3744ce5206183c9cb38651526e63,0.096,0.0,0.098,0.009216,0.009604000000000001
2025-05-25,polymarket,0x81be71c406085cede3485dbd3801cc083d077568f63fcf1136aa1e7beadf214c,0.33,0.0,0.32,0.10890000000000001,0.1024
2025-05-25,polymarket,0x829f5e072fb9b46f9769d010d41d97636be8570910c9f48b7ac203359ec642e8,0.0095,0.0,0.0105,9.025e-05,0.00011025000000000001
2025-05-25,polymarket,0x833d5d5148ac80ef7a7a52b5aa3006d24ea21eee6cae5c98bd618bf6151919bc,0.145,0.0,0.155,0.021025,0.024025
2025-05-25,polymarket,0x889d2a7ceb311b540ceb60232528719120e67458d870fe2046c0eddafdf76d7e,0.006,0.0,0.017,3.6e-05,0.00028900000000000003
2025-05-25,polymarket,0x8c90561ffcdd15e5258609a891f227dbde5d48e219cd5319c231bb5dda56a4ff,0.034,0.0,0.006,0.0011560000000000001,3.6e-05
2025-05-25,polymarket,0x8e5dd56e494bac55a67a36b7044cefd95dfe7bf8c893f7d82a58c9681990100d,0.14,0.0,0.205,0.019600000000000003,0.04202499999999999
2025-05-25,polymarket,0x8e9b6942b4dac3117dadfacac2edb390b6d62d59c14152774bb5fcd983fc134e,0.215,0.0,0.185,0.046224999999999995,0.034225
2025-05-25,polymarket,0x9fcb9901d142b5046467b4ea329508bdb19274eb1fd0fc833ee1916edd11cb73,0.14,0.0,0.155,0.019600000000000003,0.024025
2025-05-25,polymarket,0xa07f15fdd0baa90adf78bd4d66543083334a7e5235a95fa5f241c4e519ea83f6,0.007,0.0,0.0155,4.9000000000000005e-05,0.00024024999999999999
2025-05-25,polymarket,0xa38126691a9799b574bc89e92e03daba67e63da1187dc821cab6b616e4b02361,0.076,0.0,0.061,0.005776,0.003721
2025-05-25,polymarket,0xa57a712aa14e925e0e1615b737549a09b0f09db451910b68af6910b6f8b0494d,0.0035,0.0,0.0065,1.2250000000000001e-05,4.225e-05
2025-05-25,polymarket,0xa5c12010762d72819add78f2030ffc7e65b8296896527e5e2087d7ac2b42d3e5,0.036,0.0,0.0145,0.0012959999999999998,0.00021025000000000001
2025-05-25,polymarket,0xa6852cb4eaf23193e9dc073471131102017ba31ac9571f5ee8a12c4cc1800d7c,0.035,0.0,0.035,0.0012250000000000002,0.0012250000000000002
2025-05-25,polymarket,0xae05fb58c41ea3d2a51ac95ca0f5c48824038dc2d1dbf6ac3453ae39a76e71f4,0.0205,0.0,0.023,0.00042025000000000005,0.000529
2025-05-25,polymarket,0xb12a219f75d35ad91ee9428d22e47f1ee6de61f5d79466b1749c8b66aed2f2d9,0.055,0.0,0.09,0.003025,0.0081
2025-05-25,polymarket,0xb3a76d0e65e030f0c6549e905086e5677dcb9172d3b4bd58808e1671a0bfbf79,0.0025,0.0,0.0025,6.25e-06,6.25e-06
2025-05-25,polymarket,0xbc5e208a1e31c0a32950c011c2cac6ac17b1df4d2cf07d5b1a9f3fadd7c2fca5,0.004,0.0,0.0115,1.6e-05,0.00013225
2025-05-25,polymarket,0xc634b556b8f47434d7837594ff59c9daea654c4d5c9c50e2a352736db1d5c656,0.03,0.0,0.0325,0.0009,0.0010562500000000001
2025-05-25,polymarket,0xce733629b3b1bea0649c9c9433401295eb8e1ba6d572803cb53446c93d28cd44,0.05,0.0,0.05,0.0025000000000000005,0.0025000000000000005
2025-05-25,polymarket,0xd25ff3223a2233f6cd96a349455ca3237931c64358792f90c5f02d8cc39be38d,0.27,1.0,0.235,0.5328999999999999,0.585225
2025-05-25,polymarket,0xd40a952afb5e78600bc4e41a1587a1f18fe40c803edc5d4a7d5de76ff8660ec2,0.062,0.0,0.032,0.0038439999999999998,0.001024
2025-05-25,polymarket,0xd8d889f4c49f58d98538d08182a07c27206f0e98f9f0a125eda3abf94305c8f7,0.0085,0.0,0.0095,7.225000000000001e-05,9.025e-05
2025-05-25,polymarket,0xe6508d867d153a268bdab732aa8abc8cc57e652d28a23aa042da40895bf031b2,0.065,0.0,0.215,0.0042250000000000005,0.046224999999999995
2025-05-25,polymarket,0xf23ebfcbcbf1648c1c8b03bba6468f1ff34e417dd0988a935c6fb863a7787d1d,0.0025,0.0,0.0025,6.25e-06,6.25e-06
2025-05-25,polymarket,0xfaa9a6cd431d92c91fc2322e961d59866471dab2b314a474c9e8308ffba62e6f,0.155,0.0,0.18,0.024025,0.0324
2025-05-25,polymarket,0xffdd774123c13df21ce755bfd4f65bde47a74f1377ea73c8b130d84c59831173,0.925,1.0,0.885,0.005624999999999994,0.013224999999999997
2025-06-08,infer,1363,0.0077,0.0,0.0117,5.929e-05,0.00013689
2025-06-08,infer,1413,0.0031,0.0,0.0038,9.61e-06,1.444e-05
2025-06-08,infer,1554,0.5922,0.0,0.5723,0.35070083999999996,0.32752729
2025-06-08,infer,1555,0.0135,0.0,0.0192,0.00018224999999999998,0.00036863999999999994
2025-06-08,infer,1560,0.0156,0.0,0.0246,0.00024335999999999997,0.00060516
2025-06-08,infer,1563,0.8211,0.0,0.7607,0.6742052100000001,0.5786644900000001
2025-06-08,infer,1564,0.0268,0.0,0.026,0.0007182400000000001,0.000676
2025-06-08,infer,1573,0.0354,0.0,0.0425,0.0012531600000000001,0.0018062500000000003
2025-06-08,infer,1575,0.1445,0.0,0.1689,0.020880249999999996,0.028527209999999997
2025-06-08,infer,1576,0.0889,0.0,0.0448,0.00790321,0.00200704
2025-06-08,infer,1578,0.0846,0.0,0.0682,0.007157159999999999,0.004651239999999999
2025-06-08,infer,1580,0.8002,1.0,0.7585000000000001,0.03992003999999999,0.05832224999999997
2025-06-08,infer,1581,0.047,0.0,0.1014,0.002209,0.010281960000000001
2025-06-08,manifold,1BskFw5s4FlnaJET30ai,0.0385241574,0.0,0.038524157367502,0.001484110703379975,0.0014841107008760584
2025-06-08,manifold,1N2cnoqviIjoUdO3g5ke,0.1482668361,0.0,0.229468228355911,0.02198305468710426,0.052655667824800516
2025-06-08,manifold,6Zyd999ZP9,0.1,0.0,0.106996778879428,0.010000000000000002,0.011448310690573211
2025-06-08,manifold,9t61v9e7x4,0.8980322752,1.0,0.925166374352901,0.010397416900888546,0.005600071527490145
2025-06-08,manifold,AZNPqIQuA0,0.48,1.0,0.611794305122891,0.27040000000000003,0.15070366153501905
2025-06-08,manifold,D5o5fIGpQnjANdl2DxdU,0.2513244048,0.0,0.303014971482901,0.06316395644807427,0.09181807294278332
2025-06-08,manifold,IWT36MaBUPU5dtiCygxo,0.1270919841,0.0,0.127091984078253,0.016152372422474654,0.016152372416946916
2025-06-08,manifold,IglOIIg2AI,0.3441476863,0.0,0.426288596944813,0.1184376299856432,0.18172196788517725
2025-06-08,manifold,LhX5FOZNhVvaI79gtvni,0.0100123669,0.0,0.025220368072871,0.00010024749094021561,0.0006360669657310909
2025-06-08,manifold,RJH3aufks8LK0Pjyhrgl,0.2168327815,0.0,0.192451735111319,0.047016455133026734,0.03703767034735729
2025-06-08,manifold,cWo9pRQFGfKsTDgC7VTj,0.1485969914,0.0,0.148596991385878,0.02208106585313167,0.022081065848934704
2025-06-08,manifold,enDYPoHVisJ5GxcrK6bk,0.7054867439,1.0,0.705486743874844,0.08673805801862419,0.08673805803344174
2025-06-08,manifold,hPU6PpN0Zg,0.1610063372,0.0,0.161006337178219,0.0259230406185601,0.025923040611546343
2025-06-08,manifold,s4GyWK57MvM5wGvwPMhk,0.26,0.0,0.259999999999999,0.06760000000000001,0.06759999999999948
2025-06-08,manifold,tIylsIZu95,0.2854789389,1.0,0.299196960167792,0.51054034675547,0.49112490063806336
2025-06-08,metaculus,21531,0.19,0.0,0.2,0.0361,0.04000000000000001
2025-06-08,metaculus,26328,0.086,0.0,0.1,0.007395999999999999,0.010000000000000002
2025-06-08,metaculus,35567,0.001,0.0,0.001,1e-06,1e-06
2025-06-08,metaculus,35571,0.31,1.0,0.31,0.4760999999999999,0.4760999999999999
2025-06-08,metaculus,35577,0.85,1.0,0.84,0.022500000000000006,0.02560000000000001
2025-06-08,metaculus,36934,0.35,1.0,0.5,0.42250000000000004,0.25
2025-06-08,polymarket,0x01d150bd16d2edf88980f26fb9f5f778d6cb661827037d7e9c24fe3a0f3009ed,0.0005,0.0,0.0005,2.5e-07,2.5e-07
2025-06-08,polymarket,0x039b48827f3c6b83f50153715af8a66f2b74b04fcfc5def13acb3f151eeb3d81,0.2045,0.0,0.1,0.041820249999999996,0.010000000000000002
2025-06-08,polymarket,0x0a7e45f69a8d2c45fc008fa9d8242efa13264ba540a782d82f613d673f1d1205,0.005,0.0,0.0155,2.5e-05,0.00024024999999999999
2025-06-08,polymarket,0x0ac91dc0674ea0b91e6eb9cc4a20968976d30fbce391a9050c70eaddf2fba354,0.029,0.0,0.027,0.0008410000000000001,0.0007289999999999999
2025-06-08,polymarket,0x0f8b644e78bbe65c2ab9ff2aa3a9a0df135d76a46438b5584b3fe448d358bd47,0.0025,0.0,0.0065,6.25e-06,4.225e-05
2025-06-08,polymarket,0x15ef292e550795785df3ee5eac729517fc850936e877b165998c94351c12544b,0.0045,0.0,0.0085,2.0249999999999998e-05,7.225000000000001e-05
2025-06-08,polymarket,0x161230064f6ce2924f0237a5b1b8de1bed35e91888ea91a6e0bc23de1d8118dd,0.0095,0.0,0.018,9.025e-05,0.00032399999999999996
2025-06-08,polymarket,0x199d06911b2e6dbd3b2b4275d07ecbccf72358e46607485a403de5b90cdfdb1f,0.0235,0.0,0.023,0.00055225,0.000529
2025-06-08,polymarket,0x19ee98e348c0ccb341d1b9566fa14521566e9b2ea7aed34dc407a0ec56be36a2,0.125,0.0,0.115,0.015625,0.013225
2025-06-08,polymarket,0x1b6f76e5b8587ee896c35847e12d11e75290a8c3934c5952e8a9d6e4c6f03cfa,0.215,0.0,0.245,0.046224999999999995,0.060024999999999995
2025-06-08,polymarket,0x1cfde498b977cf83dd6a0276fb287de98dbeb79554c61368d074736730883ad8,0.022,0.0,0.018,0.00048399999999999995,0.00032399999999999996
2025-06-08,polymarket,0x1ddc0e7de1634d1204dda3bef66ffe18b0d52d8605c0a363755480de0dc81d41,0.175,1.0,0.175,0.6806249999999999,0.6806249999999999
2025-06-08,polymarket,0x224e5df8cf6b8d42f18cbee74bbe0c4863c73e9fc4f51b4115c103b291c35214,0.011,0.0,0.013,0.00012099999999999999,0.000169
2025-06-08,polymarket,0x2bcafeaa34b577a82baf2137057b3f9f02f4d50ee3bc6908c0a5899a3260e50a,0.195,0.0,0.195,0.038025,0.038025
2025-06-08,polymarket,0x3015ee036921f18ee3e446556335c6c2301e8666279e33ff15d21d851ff1e316,0.0045,0.0,0.0125,2.0249999999999998e-05,0.00015625000000000003
2025-06-08,polymarket,0x35915279267a71c7a89e07747e645107bd7720209a7ac145ab36af6c6ac35c67,0.08,0.0,0.08,0.0064,0.0064
2025-06-08,polymarket,0x35aaaa9b77b25834ddf3647bd4c34376ba3f1dcd87e3d4801c829b3658b15b82,0.0085,0.0,0.0175,7.225000000000001e-05,0.00030625000000000004
2025-06-08,polymarket,0x3a92a26ce837b361bd044acc2c0b81346ad66e9a891fc5ad27b9a35e6701c6e7,0.0015,0.0,0.0035,2.25e-06,1.2250000000000001e-05
2025-06-08,polymarket,0x40c02fe4023e316f5ef4c0a5afd3e5eef81538d9ee98b315f503f2d1326fc7ee,0.115,0.0,0.1,0.013225,0.010000000000000002
2025-06-08,polymarket,0x40c7a35bcc7eca3f6e7f3ff8a942261958252b316af0ea44f9476912dff7e748,0.7,0.0,0.7000000000000001,0.48999999999999994,0.4900000000000001
2025-06-08,polymarket,0x4502ea4d02add2af615bbce9318b8c6354c584a4a78fe95110ece52de31099d4,0.006,0.0,0.007,3.6e-05,4.9000000000000005e-05
2025-06-08,polymarket,0x45dfeb8088ef684004f6da7ab453cb1e7cacb14330b06a4eb7ba556e47201c43,0.0175,0.0,0.0275,0.00030625000000000004,0.00075625
2025-06-08,polymarket,0x4bcdc5f24786e4ea5279a4f859d8879cc08b98cfaa2924862947c65db0f010ae,0.345,0.0,0.415,0.11902499999999998,0.172225
2025-06-08,polymarket,0x4becea47e17b95639cbbdbe31cd968d129823be89249c2b09b911c7333772b57,0.0355,0.0,0.135,0.0012602499999999999,0.018225
2025-06-08,polymarket,0x553e544e90a507cbda445ff4e625d664d1693ca7ab2b2cb1c911bcdce5a97d5d,0.984,1.0,0.977,0.0002560000000000005,0.0005290000000000009
2025-06-08,polymarket,0x564dc4a385305c482015061537989c4af69f1556f40b958a7bd6e4cf84ad1e2c,0.0045,0.0,0.0045,2.0249999999999998e-05,2.0249999999999998e-05
2025-06-08,polymarket,0x570568964af751a02d31d4d829fed2f7afe8f51fdf592e0338a08cec065f01ea,0.0055,0.0,0.0095,3.0249999999999997e-05,9.025e-05
2025-06-08,polymarket,0x5fb8a735c3216b05603d9a0620342441aa5c263e39395b0c0310297e1302a0f1,0.38,0.0,0.375,0.1444,0.140625
2025-06-08,polymarket,0x60279053b72e1e5299f66a6efd4f81663d0de5bedfc6bba41d6bbd0a9dbc9d1f,0.155,0.0,0.23,0.024025,0.0529
2025-06-08,polymarket,0x60e45f2a5cccd16fd60eda5f96670f946b2281b7ce59595b621eee05de4eda49,0.031,0.0,0.0545,0.0009609999999999999,0.00297025
2025-06-08,polymarket,0x6a67b9d828d53862160e470329ffea5246f338ecfffdf2cab45211ec578b0347,0.0385,1.0,0.095,0.9244822500000001,0.819025
2025-06-08,polymarket,0x6c8a58fbff19479adec1e3f4111bb5622398e5b5ef3cf0c611a41cc234c6f8ad,0.15,0.0,0.195,0.0225,0.038025
2025-06-08,polymarket,0x6e9fda006161184b29a2df3754b5b9c3757f8a2adc1f44291fe9907f8fc6ae97,0.0525,0.0,0.0485,0.0027562499999999996,0.00235225
